policy_n,policy_alias,policy_industry,policy_d0,rel_day,pub_date,article_count,provider_count,max_provider_share,diffusion,active_article_count,pred_support_count,pred_contradict_count,pred_neutral_count,PTEI_sum,PTEI_mean,Contradiction_sum,Contradiction_mean,NP_support_total,NP_contradict_total,C1_gate_count,C1_PTEI_sum,C1_PTEI_mean,C1_NP_support,C1_Contradiction_sum,C1_Contradiction_mean,C1_NP_contradict,C2_gate_count,C2_PTEI_sum,C2_PTEI_mean,C2_NP_support,C2_Contradiction_sum,C2_Contradiction_mean,C2_NP_contradict,C3_gate_count,C3_PTEI_sum,C3_PTEI_mean,C3_NP_support,C3_Contradiction_sum,C3_Contradiction_mean,C3_NP_contradict,C4_gate_count,C4_PTEI_sum,C4_PTEI_mean,C4_NP_support,C4_Contradiction_sum,C4_Contradiction_mean,C4_NP_contradict,C5_gate_count,C5_PTEI_sum,C5_PTEI_mean,C5_NP_support,C5_Contradiction_sum,C5_Contradiction_mean,C5_NP_contradict,C6_gate_count,C6_PTEI_sum,C6_PTEI_mean,C6_NP_support,C6_Contradiction_sum,C6_Contradiction_mean,C6_NP_contradict
11,5개 은행 퇴출,금융/증권,1998-06-29,-20,1998-06-09,12,10,0.166667,0.833333,5,4,1,7,1.895868,0.157989,1.572916,0.131076,0.337695,0.280170,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.896181,0.074682,0.159629,0.848006,0.070667,0.151048,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.999687,0.083307,0.178066,0.724910,0.060409,0.129122
11,5개 은행 퇴출,금융/증권,1998-06-29,-19,1998-06-10,12,8,0.166667,0.833333,4,4,0,8,1.542596,0.128550,1.023827,0.085319,0.274769,0.182366,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.717431,0.059786,0.127790,0.379574,0.031631,0.067610,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.825164,0.068764,0.146979,0.644253,0.053688,0.114755
11,5개 은행 퇴출,금융/증권,1998-06-29,-18,1998-06-11,6,5,0.333333,0.666667,2,2,0,4,1.061387,0.176898,0.847505,0.141251,0.229485,0.183241,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.306621,0.051103,0.066295,0.221715,0.036952,0.047937,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.754765,0.125794,0.163189,0.625789,0.104298,0.135303
11,5개 은행 퇴출,금융/증권,1998-06-29,-17,1998-06-12,6,5,0.333333,0.666667,5,4,0,2,2.128628,0.354771,1.329090,0.221515,0.460235,0.287366,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.726048,0.121008,0.156980,0.396955,0.066159,0.085827,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,1.402579,0.233763,0.303255,0.932135,0.155356,0.201539
11,5개 은행 퇴출,금융/증권,1998-06-29,-16,1998-06-13,6,5,0.333333,0.666667,2,2,0,4,1.113513,0.185585,0.579941,0.096657,0.240755,0.125390,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.245648,0.040941,0.053112,0.187978,0.031330,0.040643,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.867864,0.144644,0.187643,0.391964,0.065327,0.084747
11,5개 은행 퇴출,금융/증권,1998-06-29,-15,1998-06-14,1,1,1.000000,0.000000,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,5개 은행 퇴출,금융/증권,1998-06-29,-14,1998-06-15,27,16,0.222222,0.777778,6,5,1,21,2.510482,0.092981,1.941152,0.071895,0.240980,0.186330,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.574621,0.021282,0.055158,0.606215,0.022452,0.058190,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,1.935861,0.071699,0.185822,1.334936,0.049442,0.128140
11,5개 은행 퇴출,금융/증권,1998-06-29,-13,1998-06-16,14,10,0.285714,0.714286,7,6,1,7,2.311245,0.165089,1.946464,0.139033,0.319335,0.268935,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.284849,0.020346,0.039356,0.257843,0.018417,0.035625,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,2.026396,0.144743,0.279979,1.688622,0.120616,0.233310
11,5개 은행 퇴출,금융/증권,1998-06-29,-12,1998-06-17,23,15,0.304348,0.695652,3,1,2,20,1.174428,0.051062,1.126201,0.048965,0.112889,0.108253,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.245033,0.010654,0.023553,0.253801,0.011035,0.024396,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.929394,0.040408,0.089336,0.872400,0.037930,0.083857
11,5개 은행 퇴출,금융/증권,1998-06-29,-11,1998-06-18,46,23,0.130435,0.869565,5,3,0,43,1.894311,0.041181,1.405261,0.030549,0.137871,0.102277,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.679877,0.014780,0.049483,0.545597,0.011861,0.039709,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,1.214434,0.026401,0.088388,0.859666,0.018688,0.062568
11,5개 은행 퇴출,금융/증권,1998-06-29,-10,1998-06-19,153,25,0.156863,0.843137,18,13,2,138,6.171027,0.040334,4.555246,0.029773,0.171290,0.126441,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,4.046136,0.026445,0.112309,3.049512,0.019931,0.084646,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,2.124890,0.013888,0.058981,1.505733,0.009841,0.041795
11,5개 은행 퇴출,금융/증권,1998-06-29,-9,1998-06-20,103,20,0.087379,0.912621,29,19,6,78,12.379593,0.120190,10.951295,0.106323,0.509435,0.450659,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24,6.315283,0.061313,0.259881,5.685007,0.055194,0.233945,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23,6.064315,0.058877,0.249554,5.266286,0.051129,0.216714
11,5개 은행 퇴출,금융/증권,1998-06-29,-8,1998-06-21,5,1,1.000000,0.000000,1,1,0,4,0.609174,0.121835,0.479081,0.095816,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.304587,0.060917,0.000000,0.239541,0.047908,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.304587,0.060917,0.000000,0.239541,0.047908,0.000000
11,5개 은행 퇴출,금융/증권,1998-06-29,-7,1998-06-22,52,20,0.115385,0.884615,21,14,6,32,8.470366,0.162892,6.957103,0.133790,0.572105,0.469896,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,4.576611,0.088012,0.309113,4.248682,0.081705,0.286964,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,3.893754,0.074880,0.262992,2.708425,0.052085,0.182932
11,5개 은행 퇴출,금융/증권,1998-06-29,-6,1998-06-23,25,13,0.240000,0.760000,5,5,0,20,1.790278,0.071611,1.246547,0.049862,0.177320,0.123466,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.925852,0.037034,0.091702,0.651017,0.026041,0.064481,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.864427,0.034577,0.085618,0.595529,0.023821,0.058985
11,5개 은행 퇴출,금융/증권,1998-06-29,-5,1998-06-24,24,13,0.166667,0.833333,9,7,1,16,5.456964,0.227374,3.523731,0.146822,0.609906,0.393835,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,3.076260,0.128178,0.343823,2.008113,0.083671,0.224440,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,2.380703,0.099196,0.266083,1.515618,0.063151,0.169395
11,5개 은행 퇴출,금융/증권,1998-06-29,-4,1998-06-25,21,11,0.285714,0.714286,7,7,0,14,3.430004,0.163334,2.105735,0.100273,0.360622,0.221392,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,2.063073,0.098242,0.216906,1.214152,0.057817,0.127653,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.366933,0.065092,0.143716,0.891584,0.042456,0.093739
11,5개 은행 퇴출,금융/증권,1998-06-29,-3,1998-06-26,21,14,0.142857,0.857143,6,2,2,17,2.169460,0.103308,1.847692,0.087985,0.273710,0.233114,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.510326,0.024301,0.064385,0.434573,0.020694,0.054828,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,1.659134,0.079006,0.209325,1.413119,0.067291,0.178286
11,5개 은행 퇴출,금융/증권,1998-06-29,-2,1998-06-27,55,20,0.145455,0.854545,24,21,2,32,12.941596,0.235302,8.232780,0.149687,0.809402,0.514900,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18,6.166544,0.112119,0.385672,4.009894,0.072907,0.250789,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18,6.775050,0.123183,0.423730,4.222888,0.076780,0.264111
11,5개 은행 퇴출,금융/증권,1998-06-29,-1,1998-06-28,14,5,0.285714,0.714286,5,2,0,12,1.493736,0.106695,1.052838,0.075203,0.206383,0.145466,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.102189,0.078728,0.152285,0.768063,0.054862,0.106120,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.391546,0.027968,0.054098,0.284774,0.020341,0.039346
11,5개 은행 퇴출,금융/증권,1998-06-29,0,1998-06-29,201,23,0.099502,0.900498,65,45,7,149,25.064883,0.124701,14.514256,0.072210,0.596081,0.345171,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42,13.721493,0.068266,0.326318,8.381079,0.041697,0.199315,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36,11.343391,0.056435,0.269763,6.133175,0.030513,0.145856
11,5개 은행 퇴출,금융/증권,1998-06-29,1,1998-06-30,296,25,0.145270,0.854730,116,81,12,203,49.931577,0.168688,25.277047,0.085395,0.820936,0.415586,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74,23.954522,0.080927,0.393842,12.697576,0.042897,0.208764,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74,25.977052,0.087760,0.427095,12.579471,0.042498,0.206822
11,5개 은행 퇴출,금융/증권,1998-06-29,2,1998-07-01,198,22,0.141414,0.858586,61,45,7,146,24.434141,0.123405,13.525441,0.068310,0.560845,0.310454,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44,14.752439,0.074507,0.338617,9.167721,0.046302,0.210430,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28,9.681699,0.048897,0.222227,4.357722,0.022009,0.100024
11,5개 은행 퇴출,금융/증권,1998-06-29,3,1998-07-02,152,24,0.131579,0.868421,57,37,11,104,20.900628,0.137504,12.248304,0.080581,0.600692,0.352021,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41,11.917972,0.078408,0.342527,8.386923,0.055177,0.241043,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24,8.982657,0.059096,0.258165,3.861382,0.025404,0.110978
11,5개 은행 퇴출,금융/증권,1998-06-29,4,1998-07-03,117,23,0.128205,0.871795,32,16,11,90,10.116704,0.086468,8.418025,0.071949,0.359624,0.299240,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24,6.803444,0.058149,0.241845,5.642613,0.048227,0.200581,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,3.313258,0.028318,0.117778,2.775413,0.023721,0.098659
11,5개 은행 퇴출,금융/증권,1998-06-29,5,1998-07-04,63,20,0.142857,0.857143,17,12,1,50,6.376949,0.101221,4.029108,0.063954,0.360830,0.227981,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,3.842411,0.060991,0.217417,2.220355,0.035244,0.125635,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,2.534539,0.040231,0.143413,1.808752,0.028710,0.102345
11,5개 은행 퇴출,금융/증권,1998-06-29,6,1998-07-05,5,3,0.400000,0.600000,1,1,0,4,0.262688,0.052538,0.238248,0.047650,0.056481,0.051226,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.262688,0.052538,0.056481,0.238248,0.047650,0.051226,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,5개 은행 퇴출,금융/증권,1998-06-29,7,1998-07-06,84,20,0.178571,0.821429,21,17,0,67,8.750096,0.104168,4.337574,0.051638,0.380142,0.188443,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19,6.565186,0.078157,0.285220,3.386489,0.040315,0.147124,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,2.184911,0.026011,0.094922,0.951084,0.011322,0.041319
11,5개 은행 퇴출,금융/증권,1998-06-29,8,1998-07-07,45,17,0.133333,0.866667,9,7,1,37,3.432749,0.076283,1.571293,0.034918,0.253120,0.115862,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.278388,0.028409,0.094264,0.696067,0.015468,0.051326,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,2.154362,0.047875,0.158856,0.875227,0.019449,0.064536
11,5개 은행 퇴출,금융/증권,1998-06-29,9,1998-07-08,42,17,0.119048,0.880952,7,4,1,37,1.849107,0.044026,0.934837,0.022258,0.145879,0.073751,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,0.828257,0.019720,0.065342,0.517325,0.012317,0.040812,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,1.020850,0.024306,0.080536,0.417512,0.009941,0.032938
11,5개 은행 퇴출,금융/증권,1998-06-29,10,1998-07-09,46,17,0.173913,0.826087,12,4,2,40,3.702260,0.080484,2.064058,0.044871,0.255984,0.142714,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,2.040737,0.044364,0.141102,1.118932,0.024325,0.077366,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,1.661524,0.036120,0.114882,0.945125,0.020546,0.065348
11,5개 은행 퇴출,금융/증권,1998-06-29,11,1998-07-10,26,11,0.230769,0.769231,3,2,0,24,1.319514,0.050751,0.497340,0.019128,0.128666,0.048496,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.352540,0.013559,0.034376,0.116710,0.004489,0.011380,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.966975,0.037191,0.094290,0.380629,0.014640,0.037115
11,5개 은행 퇴출,금융/증권,1998-06-29,12,1998-07-11,31,17,0.129032,0.870968,12,10,2,19,5.771294,0.186171,4.456001,0.143742,0.561965,0.433891,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,3.468597,0.111890,0.337746,2.650287,0.085493,0.258065,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,2.302698,0.074281,0.224219,1.805716,0.058249,0.175827
11,5개 은행 퇴출,금융/증권,1998-06-29,13,1998-07-12,3,1,1.000000,0.000000,1,0,1,2,0.240896,0.080299,0.329910,0.109970,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.240896,0.080299,0.000000,0.329910,0.109970,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,5개 은행 퇴출,금융/증권,1998-06-29,14,1998-07-13,29,14,0.172414,0.827586,9,5,4,20,2.879642,0.099298,2.753715,0.094956,0.279502,0.267280,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,1.697350,0.058529,0.164747,1.778582,0.061330,0.172632,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.182292,0.040769,0.114755,0.975133,0.033625,0.094648
11,5개 은행 퇴출,금융/증권,1998-06-29,15,1998-07-14,32,16,0.125000,0.875000,4,3,0,29,1.211235,0.037851,0.814761,0.025461,0.115803,0.077897,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.624780,0.019524,0.059734,0.475707,0.014866,0.045481,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.586456,0.018327,0.056070,0.339055,0.010595,0.032416
11,5개 은행 퇴출,금융/증권,1998-06-29,16,1998-07-15,45,17,0.133333,0.866667,9,5,1,39,2.712236,0.060272,1.938780,0.043084,0.199992,0.142959,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.765239,0.017005,0.056426,0.540114,0.012003,0.039826,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,1.946997,0.043267,0.143565,1.398666,0.031081,0.103133
11,5개 은행 퇴출,금융/증권,1998-06-29,17,1998-07-16,46,14,0.282609,0.717391,11,7,4,35,4.126888,0.089715,3.204975,0.069673,0.247798,0.192442,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,2.140837,0.046540,0.128546,1.770486,0.038489,0.106309,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,1.986051,0.043175,0.119252,1.434488,0.031185,0.086134
11,5개 은행 퇴출,금융/증권,1998-06-29,18,1998-07-17,60,21,0.133333,0.866667,16,10,1,49,5.028535,0.083809,3.393182,0.056553,0.298591,0.201485,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,1.412765,0.023546,0.083889,0.900682,0.015011,0.053482,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.615770,0.060263,0.214702,2.492500,0.041542,0.148003
11,5개 은행 퇴출,금융/증권,1998-06-29,19,1998-07-18,41,20,0.121951,0.878049,19,16,0,25,6.222125,0.151759,4.009663,0.097797,0.498052,0.320955,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,4.265593,0.104039,0.341441,2.569787,0.062678,0.205699,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,1.956532,0.047720,0.156611,1.439876,0.035119,0.115255
11,5개 은행 퇴출,금융/증권,1998-06-29,20,1998-07-19,2,1,1.000000,0.000000,0,0,0,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,5개 은행 퇴출,금융/증권,1998-06-29,21,1998-07-20,26,14,0.115385,0.884615,6,5,0,21,3.198933,0.123036,1.151862,0.044302,0.358717,0.129166,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.546515,0.059481,0.173421,0.591515,0.022751,0.066330,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,1.652417,0.063554,0.185296,0.560347,0.021552,0.062835
11,5개 은행 퇴출,금융/증권,1998-06-29,22,1998-07-21,25,13,0.240000,0.760000,7,6,1,18,2.748516,0.109941,1.168030,0.046721,0.272230,0.115689,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,1.767233,0.070689,0.175038,0.805602,0.032224,0.079792,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.981282,0.039251,0.097192,0.362427,0.014497,0.035897
11,5개 은행 퇴출,금융/증권,1998-06-29,23,1998-07-22,33,14,0.151515,0.848485,9,4,5,24,3.265167,0.098944,4.409640,0.133625,0.296048,0.399816,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,1.497690,0.045385,0.135793,2.351707,0.071264,0.213226,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,1.767477,0.053560,0.160255,2.057932,0.062362,0.186590
11,5개 은행 퇴출,금융/증권,1998-06-29,24,1998-07-23,18,12,0.166667,0.833333,4,2,0,16,1.203713,0.066873,0.663077,0.036838,0.164086,0.090388,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.370426,0.020579,0.050495,0.235828,0.013102,0.032147,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.833287,0.046294,0.113591,0.427249,0.023736,0.058241
11,5개 은행 퇴출,금융/증권,1998-06-29,25,1998-07-24,39,17,0.128205,0.871795,4,3,0,36,1.306461,0.033499,0.505382,0.012959,0.107731,0.041674,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.397794,0.010200,0.032802,0.199243,0.005109,0.016430,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.908667,0.023299,0.074929,0.306139,0.007850,0.025244
11,5개 은행 퇴출,금융/증권,1998-06-29,26,1998-07-25,46,17,0.130435,0.869565,7,4,0,42,2.467076,0.053632,1.301856,0.028301,0.179558,0.094751,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.300942,0.028281,0.094685,0.655800,0.014257,0.047730,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.166134,0.025351,0.084873,0.646057,0.014045,0.047021
11,5개 은행 퇴출,금융/증권,1998-06-29,27,1998-07-26,2,1,1.000000,0.000000,1,1,0,1,0.371295,0.185647,0.175730,0.087865,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.371295,0.185647,0.000000,0.175730,0.087865,0.000000
